,0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0,2.216666666666667,3.2333333333333334,129.66666666666666,108.45,135.1,130.05,127.73333333333332,155.21666666666667,132.73333333333332,132.18333333333334,104.26666666666668,166.76666666666668,134.33333333333334,135.4,147.76666666666668,139.35,81.65,103.11666666666666,104.43333333333334,122.83333333333331,116.8,101.81666666666666,152.98333333333332,6826.65,113.63333333333334,137.3,127.35,123.86666666666666
1,2.3833333333333333,0,5.533333333333333,131.96666666666667,110.73333333333332,137.4,132.35,130.01666666666668,157.51666666666668,135.01666666666668,134.46666666666667,106.56666666666666,169.05,136.61666666666667,137.7,150.06666666666666,141.65,83.95,105.4,106.73333333333332,125.11666666666666,119.05,104.11666666666666,155.28333333333333,6828.95,115.93333333333334,139.6,129.65,126.16666666666669
2,3.633333333333333,5.733333333333333,0,127.73333333333332,106.5,133.16666666666666,128.11666666666667,125.78333333333332,153.28333333333333,130.78333333333333,130.23333333333332,102.33333333333331,164.81666666666666,132.38333333333333,133.46666666666667,145.83333333333334,137.41666666666666,79.71666666666667,101.16666666666669,102.5,120.88333333333334,114.86666666666666,99.88333333333334,151.05,6824.716666666666,111.7,135.36666666666667,125.41666666666669,121.93333333333334
3,129.86666666666667,131.98333333333332,127.55,0,139.58333333333334,97,106.81666666666666,75.15,82.23333333333333,75.86666666666666,9.75,73,78.31666666666666,20.25,71.91666666666667,69.7,79.68333333333334,57.85,37.45,46.3,8.116666666666667,20.33333333333333,47.8,131.53333333333333,6710.383333333333,21.266666666666666,93.43333333333334,18.266666666666666,15.9
4,109.65,111.75,107.31666666666666,140.41666666666666,0,118.8,109.41666666666669,116.55,148.38333333333333,174.26666666666668,142.93333333333334,97.33333333333331,203.53333333333333,145.08333333333334,175.31666666666666,144.7,128.91666666666666,86.76666666666667,113.15,107.48333333333332,133.58333333333334,127.5,104.28333333333332,127.53333333333332,6844,124.38333333333334,121.15,145.18333333333334,142.73333333333332
5,135.51666666666668,137.61666666666667,133.18333333333334,97.26666666666668,118.58333333333331,0,17.65,24.866666666666667,62.65,155.61666666666667,100.16666666666669,36.81666666666667,170.66666666666666,98.38333333333334,150.91666666666666,71.36666666666666,27.25,70.11666666666666,61.71666666666667,52.81666666666667,89.46666666666667,76.96666666666667,56.21666666666667,38.98333333333333,6776.633333333333,77.46666666666667,5.3,105.13333333333334,102.7
6,130.63333333333333,132.73333333333332,128.3,107.08333333333331,109,17.716666666666665,0,37,76.25,157.13333333333333,109.58333333333331,37.15,180.21666666666667,107.9,155.76666666666668,84.95,42.333333333333336,67.56666666666666,70.8,60.95,99.15,86.65,60.31666666666667,29.08333333333333,6789.716666666666,85.73333333333333,22.85,114.38333333333334,111.93333333333334
7,127.88333333333334,129.98333333333332,125.55,74.83333333333333,115.75,24.6,36.63333333333333,0,40.88333333333333,136.88333333333333,77.75,28.466666666666665,148.25,75.96666666666667,132.93333333333334,49.583333333333336,13.733333333333333,62.45,48.31666666666667,40.15,67.05,54.55,43.36666666666667,59.6,6759.066666666667,63.98333333333333,21.05,82.73333333333333,80.26666666666667
8,152.95,155.05,150.61666666666667,79.96666666666667,145.08333333333334,59.8,73.28333333333333,38.56666666666667,0,147.68333333333334,74.55,50.95,135.3,62.41666666666666,142.76666666666668,22.6,36.46666666666667,84.25,63.016666666666666,55.03333333333333,75.85,67.16666666666667,58.78333333333333,96.25,6730.55,76.55,56.23333333333333,90.05,87.7
9,132.91666666666666,135.01666666666668,130.58333333333334,75.91666666666667,173.8,156.1,157.05,137.51666666666668,150.41666666666666,0,77.48333333333333,120.76666666666668,47.93333333333333,87.53333333333333,7.516666666666667,135.01666666666668,145.96666666666667,100.48333333333332,94.15,103,72.95,82.73333333333333,101.95,181.88333333333333,6700.35,76.28333333333333,155.8,60.23333333333333,60.21666666666667
10,131.56666666666666,133.68333333333334,129.25,8.95,141.28333333333333,99.08333333333331,108.51666666666668,77.23333333333333,75.76666666666667,76.43333333333334,0,74.7,71.4,13.583333333333334,72.46666666666667,63.23333333333333,78.81666666666666,59.55,39.15,48,9.816666666666666,22.416666666666668,49.5,133.23333333333332,6703.633333333333,22.966666666666665,95.51666666666668,18.816666666666663,16.45
11,104.7,106.8,102.36666666666666,73.25,96.73333333333332,36.833333333333336,37.06666666666667,28.766666666666666,53.833333333333336,120.81666666666666,75.7,0,145.06666666666666,74.06666666666666,119.45,58.31666666666667,39.7,35.666666666666664,36.96666666666667,28.53333333333333,65.31666666666666,52.86666666666667,27.3,61.9,6767.883333333333,51.9,39.03333333333333,80.55,78.1
12,166.33333333333334,168.43333333333334,164,78.53333333333333,202.78333333333333,169.88333333333333,179.53333333333333,148.01666666666668,137.13333333333333,47.3,72.26666666666667,144.41666666666666,0,78.08333333333333,43.75,114.78333333333332,149.83333333333334,125.53333333333332,108.91666666666669,117.75,79.96666666666667,93.21666666666668,119.26666666666668,203,6660.466666666666,92.73333333333332,166.31666666666666,67.18333333333334,69.75
15,133.2,135.31666666666666,130.88333333333333,19.066666666666663,142.91666666666666,97.55,107,75.7,63.48333333333333,85.9,13.483333333333333,73.18333333333334,77.23333333333333,0,81,50.75,75.78333333333333,61.18333333333333,37.35,46.2,14.966666666666669,20.666666666666668,47.7,131.43333333333334,6701.933333333333,23.85,93.98333333333332,28.28333333333333,26.816666666666663
16,135.38333333333333,137.48333333333332,133.05,71.78333333333333,174.71666666666667,150.53333333333333,155.55,133.36666666666667,145.41666666666666,7.35,73.33333333333333,119.26666666666668,44.16666666666666,82.53333333333333,0,130.01666666666668,141.81666666666666,101.41666666666669,91.68333333333334,100.51666666666668,68.81666666666666,78.58333333333333,100.28333333333332,180.38333333333333,6700.2,73.98333333333333,151.65,56.083333333333336,56.06666666666667
17,146.95,149.05,144.61666666666667,68.75,142.83333333333334,70.23333333333333,83.71666666666667,49,24.016666666666666,134.03333333333333,63.333333333333336,57.35,114.51666666666668,51,129.11666666666667,0,46.9,75.83333333333333,52.56666666666667,46.61666666666667,64.63333333333334,55.96666666666667,49.016666666666666,106.68333333333334,6718.5,65.8,66.66666666666667,76.93333333333334,76.48333333333333
18,139.36666666666667,141.46666666666667,137.03333333333333,79.8,127.86666666666666,26.666666666666668,41.73333333333333,13.9,38.8,145.46666666666667,80.18333333333334,39.333333333333336,149.35,76.81666666666666,141.5,47.5,0,73.93333333333334,59.05,51.05,75.61666666666666,63.11666666666667,54.55,65.15,6755.55,72.55,22.566666666666663,88.71666666666667,86.35
